,Date,Time,Temperature,Pression,RAW465,RAW540,RAW619,Altitude,Latitude,Longitude,Elevation,AOT465,AOT540,AOT619,Alpha,RÂ²,Datetime,N,E,Location,sza_rad,air_mass
325,2024-11-14,07:56:22,21,977,496,774,748,00470,4725.47073N,00832.19170E,11.1,0.1959,0.1854,0.1697,"0,50","0,98",2024-11-14 07:56:22,47.424512166666666,8.536528333333333,"11, Schwandenwiesen, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8052, Schweiz/Suisse/Svizzera/Svizra",1.377064779823526,5.194212473751307
326,2024-11-14,07:56:56,21,977,507,773,780,00485,4725.46400N,00832.19167E,11.2,0.194,0.1874,0.1631,"0,60","0,87",2024-11-14 07:56:56,47.4244,8.536527833333333,"11, Schwandenwiesen, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8052, Schweiz/Suisse/Svizzera/Svizra",1.3753194505715316,5.148419904713411
327,2024-11-15,11:23:23,18,975,1774,2262,1850,00446,4720.12555N,00831.10855E,23.9,0.1015,0.0813,0.0728,"1,16","0,97",2024-11-15 11:23:23,47.33542583333333,8.518475833333333,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1536626355682518,2.4682729016988305
328,2024-11-15,11:36:33,21,975,1704,2165,1818,00448,4720.12656N,00831.10426E,23.7,0.1153,0.0974,0.0787,"1,34","0,99",2024-11-15 11:36:33,47.335442666666665,8.518404333333333,"32, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1571532940722404,2.4878853872997824
329,2024-11-15,11:53:20,26,975,1650,2114,1778,00454,4720.12552N,00831.10840E,23.3,0.1226,0.103,0.0847,"1,29","1,00",2024-11-15 11:53:20,47.33542533333333,8.518473333333333,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1641346110802178,2.5281541403465075
330,2024-11-15,14:37:33,18,974,150,266,276,0000M,4720.12283N,00831.11354E,9.2,0.3202,0.3036,0.2861,"0,39","1,00",2024-11-15 14:37:33,47.3353805,8.518559,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.4102260356114182,6.25464455472687
331,2024-11-16,10:41:44,17,972,1332,1687,1369,00441,4720.12618N,00831.11289E,23.4,0.2107,0.1947,0.1901,"0,36","0,93",2024-11-16 10:41:44,47.335436333333334,8.518548166666667,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1623892818282233,2.517953698310348
332,2024-11-16,11:09:28,17,972,1888,2382,1949,00440,4720.12646N,00831.10939E,23.8,0.0751,0.0596,0.0511,"1,35","0,99",2024-11-16 11:09:28,47.335441,8.518489833333334,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1554079648202462,2.478036565012431
333,2024-11-16,11:40:34,18,971,1855,2330,1904,00457,4720.12472N,00831.10252E,23.4,0.0786,0.066,0.0587,"1,02","0,99",2024-11-16 11:40:34,47.335412,8.518375333333333,"32, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1623892818282233,2.517953698310348
334,2024-11-16,12:19:44,19,971,1875,2380,1943,00454,4720.12640N,00831.10165E,21.9,0.0586,0.0472,0.043,"1,09","0,96",2024-11-16 12:19:44,47.33544,8.518360833333332,"32, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.1885692206081384,2.68105296397142
335,2024-11-16,13:26:35,18,970,1578,2122,1798,00442,4720.12713N,00831.10762E,17.0,0.0556,0.0455,0.0398,"1,17","0,99",2024-11-16 13:26:35,47.33545216666667,8.518460333333334,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.2740903539558606,3.4203036198332684
336,2024-11-16,13:54:10,19,970,1364,1922,1697,00444,4720.12740N,00831.10945E,14.2,0.052,0.0437,0.0353,"1,35","0,99",2024-11-16 13:54:10,47.335456666666666,8.518490833333333,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.3229595730117016,4.0765181057127355
337,2024-11-25,09:22:54,19,966,1596,2088,1723,0000M,4720.12702N,00831.10754E,17.5,0.0607,0.0562,0.0571,"0,22","0,59",2024-11-25 09:22:54,47.335450333333334,8.518459,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.265363707695889,3.325509523423042
338,2024-11-25,10:05:36,19,965,1805,2289,1844,00443,4720.12620N,00831.11307E,20.1,0.055,0.0499,0.0534,"0,11","0,11",2024-11-25 10:05:36,47.335436666666666,8.518551166666667,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.2199851471440364,2.9098553474704016
339,2024-11-25,11:29:52,21,964,1790,2245,1800,00467,4720.12078N,00831.09623E,21.7,0.0757,0.069,0.0716,"0,20","0,37",2024-11-25 11:29:52,47.335346333333334,8.5182705,"22a, Frymannstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.192059879112127,2.7045538069706825
340,2024-11-25,11:56:24,20,963,1763,2227,1794,0000M,4720.12797N,00831.10964E,21.1,0.0743,0.0671,0.069,"0,27","0,52",2024-11-25 11:56:24,47.33546616666667,8.518494,"34, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.202531854624093,2.7778024066994544
341,2024-11-25,12:21:13,30,963,1723,2179,1805,00444,4720.12799N,00831.10729E,20.0,0.07,0.0661,0.0601,"0,53","0,97",2024-11-25 12:21:13,47.3354665,8.518454833333333,"32, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.2217304763960306,2.9238044001630863
342,2024-11-25,13:27:06,21,963,1205,1659,1420,00479,4720.13043N,00831.10996E,15.3,0.106,0.0969,0.0925,"0,48","0,97",2024-11-25 13:27:06,47.335507166666666,8.518499333333333,"32, Leimbachstrasse, Leimbach, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8041, Schweiz/Suisse/Svizzera/Svizra",1.3037609512397643,3.789701146559783
343,2024-11-27,11:42:28,22,966,1724,2231,1844,00503,4723.84739N,00832.87169E,21.0,0.0816,0.0661,0.0589,"1,14","0,98",2024-11-27 11:42:28,47.3974565,8.5478615,"Universität Zürich Irchel, Hubeggstrasse, Oberstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",1.2042771838760873,2.790428109625335
344,2024-11-27,13:18:49,22,970,1405,1922,1653,00457,4722.57435N,00832.82791E,15.7,0.0708,0.0619,0.0554,"0,86","1,00",2024-11-27 13:18:49,47.376239166666664,8.547131833333333,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.2967796342317868,3.695485409839994
345,2024-11-27,13:20:46,21,970,1443,1968,1718,00463,4722.57369N,00832.82290E,15.5,0.0609,0.0537,0.0437,"1,16","0,97",2024-11-27 13:20:46,47.376228166666664,8.547048333333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3002702927357754,3.7419775358429965
346,2024-11-27,13:21:16,21,970,1434,1966,1715,00461,4722.57382N,00832.82288E,15.5,0.0619,0.0535,0.0439,"1,20","0,99",2024-11-27 13:21:16,47.37623033333333,8.547048,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3002702927357754,3.7419775358429965
347,2024-11-27,13:21:54,20,970,1445,1986,1703,0000M,4722.57364N,00832.82361E,15.5,0.059,0.0502,0.0453,"0,93","0,99",2024-11-27 13:21:54,47.37622733333333,8.547060166666666,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3002702927357754,3.7419775358429965
348,2024-11-27,13:23:22,20,970,1437,1976,1703,00453,4722.57446N,00832.82398E,15.3,0.0585,0.0502,0.0443,"0,97","1,00",2024-11-27 13:23:22,47.376241,8.547066333333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3037609512397643,3.789701146559783
349,2024-11-27,13:23:50,19,970,1439,1975,1704,00455,4722.57373N,00832.82290E,15.3,0.0575,0.0499,0.0439,"0,94","1,00",2024-11-27 13:23:50,47.376228833333336,8.547048333333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3037609512397643,3.789701146559783
350,2024-11-27,13:24:21,19,970,1430,1966,1691,0000M,4722.57396N,00832.82177E,15.2,0.0584,0.0506,0.0455,"0,87","1,00",2024-11-27 13:24:21,47.37623266666667,8.5470295,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3055062804917585,3.814039943157823
351,2024-11-27,13:25:18,19,970,1426,1962,1699,00454,4722.57375N,00832.82254E,15.1,0.0578,0.0503,0.0436,"0,98","1,00",2024-11-27 13:25:18,47.37622916666667,8.547042333333334,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.307251609743753,3.838705154127555
352,2024-11-27,13:25:41,19,970,1424,1961,1694,00454,4722.57345N,00832.82296E,15.1,0.0576,0.05,0.0441,"0,93","1,00",2024-11-27 13:25:41,47.37622416666667,8.547049333333334,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.307251609743753,3.838705154127555
353,2024-11-27,13:26:04,18,970,1423,1960,1696,00455,4722.57361N,00832.82305E,15.1,0.0573,0.0498,0.0436,"0,96","1,00",2024-11-27 13:26:04,47.376226833333334,8.547050833333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.307251609743753,3.838705154127555
354,2024-11-27,13:26:28,18,970,1419,1954,1694,0000M,4722.57429N,00832.82293E,15.0,0.0574,0.0502,0.0436,"0,96","1,00",2024-11-27 13:26:28,47.37623816666667,8.547048833333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3089969389957472,3.8637033051562737
355,2024-11-27,13:26:59,18,970,1421,1959,1696,00457,4722.57359N,00832.82217E,15.0,0.0563,0.049,0.0429,"0,95","1,00",2024-11-27 13:26:59,47.3762265,8.547036166666667,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3089969389957472,3.8637033051562737
356,2024-11-27,13:27:25,18,970,1422,1961,1693,00457,4722.57422N,00832.82188E,15.0,0.0555,0.0484,0.0431,"0,89","1,00",2024-11-27 13:27:25,47.376237,8.547031333333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3089969389957472,3.8637033051562737
357,2024-11-27,13:28:14,18,970,1420,1961,1695,00458,4722.57365N,00832.81958E,14.9,0.0547,0.0476,0.0422,"0,91","1,00",2024-11-27 13:28:14,47.3762275,8.546993,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3107422682477414,3.8890410971360616
358,2024-11-27,13:28:37,18,970,1418,1956,1698,00455,4722.57415N,00832.82185E,14.8,0.0545,0.0478,0.0415,"0,95","1,00",2024-11-27 13:28:37,47.37623583333333,8.547030833333332,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3124875974997359,3.9147254120828365
359,2024-11-27,13:29:03,18,970,1412,1949,1694,00456,4722.57361N,00832.82059E,14.8,0.0549,0.0483,0.0418,"0,96","1,00",2024-11-27 13:29:03,47.376226833333334,8.547009833333334,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3124875974997359,3.9147254120828365
360,2024-11-27,13:29:45,18,970,1412,1958,1683,0000M,4722.57482N,00832.82484E,14.7,0.0539,0.0465,0.0429,"0,80","0,98",2024-11-27 13:29:45,47.376247,8.547080666666666,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.31423292675173,3.9407633192969875
361,2024-11-27,13:30:11,18,970,1416,1959,1691,00449,4722.57460N,00832.82422E,14.7,0.0526,0.0459,0.0414,"0,84","1,00",2024-11-27 13:30:11,47.376243333333335,8.547070333333334,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.31423292675173,3.9407633192969875
362,2024-11-27,13:30:35,18,970,1413,1958,1694,00449,4722.57459N,00832.82281E,14.7,0.2391,0.0456,0.0407,"6,27","0,82",2024-11-27 13:30:35,47.37624316666667,8.547046833333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.31423292675173,3.9407633192969875
363,2024-11-27,13:30:56,18,970,1413,1956,1693,00449,4722.57470N,00832.82316E,14.6,0.2386,0.0456,0.0406,"6,27","0,82",2024-11-27 13:30:56,47.376245,8.547052666666668,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3159782560037245,3.9671620817772264
364,2024-11-27,13:31:16,18,970,1410,1957,1692,00451,4722.57465N,00832.82279E,14.6,0.2386,0.0451,0.0405,"6,28","0,82",2024-11-27 13:31:16,47.376244166666666,8.5470465,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3159782560037245,3.9671620817772264
365,2024-11-27,13:31:38,18,970,1406,1952,1689,00460,4722.57259N,00832.81902E,14.6,0.2388,0.0454,0.0407,"6,27","0,82",2024-11-27 13:31:38,47.376209833333334,8.546983666666666,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3159782560037245,3.9671620817772264
366,2024-11-27,13:32:46,18,970,1379,1914,1673,00452,4722.57320N,00832.82435E,14.5,0.2419,0.0491,0.0422,"6,18","0,83",2024-11-27 13:32:46,47.37622,8.5470725,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3177235852557188,3.993929162899784
367,2024-11-27,13:33:17,18,970,1384,1924,1671,00455,4722.57329N,00832.82277E,14.4,0.2402,0.0473,0.0421,"6,16","0,82",2024-11-27 13:33:17,47.3762215,8.547046166666666,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.319468914507713,4.021072233375965
368,2024-11-27,13:33:43,18,970,1376,1915,1658,00452,4722.57327N,00832.82316E,14.4,0.241,0.048,0.0437,"6,04","0,81",2024-11-27 13:33:43,47.37622116666667,8.547052666666668,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.319468914507713,4.021072233375965
369,2024-11-27,13:34:33,18,970,1374,1917,1658,00454,4722.57253N,00832.82378E,14.3,0.2401,0.0469,0.0431,"6,08","0,81",2024-11-27 13:34:33,47.37620883333334,8.547063,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3212142437597074,4.048599178501586
370,2024-11-27,13:35:04,18,970,1367,1907,1655,00454,4722.57261N,00832.82475E,14.2,0.2405,0.0476,0.0431,"6,08","0,81",2024-11-27 13:35:04,47.37621016666667,8.547079166666666,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3229595730117016,4.0765181057127355
371,2024-11-27,13:35:33,18,970,1359,1901,1644,00451,4722.57473N,00832.82476E,14.2,0.2412,0.0479,0.0444,"5,99","0,80",2024-11-27 13:35:33,47.3762455,8.547079333333333,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3229595730117016,4.0765181057127355
372,2024-11-27,13:35:50,17,970,1359,1900,1651,00453,4722.57445N,00832.82313E,14.2,0.2407,0.0477,0.0431,"6,09","0,81",2024-11-27 13:35:50,47.376240833333334,8.547052166666667,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3229595730117016,4.0765181057127355
373,2024-11-27,13:36:18,17,970,1353,1894,1647,00452,4722.57424N,00832.82396E,14.1,0.2411,0.048,0.0433,"6,07","0,82",2024-11-27 13:36:18,47.376237333333336,8.547066,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3247049022636963,4.104837352463088
374,2024-11-27,13:36:48,17,970,1346,1884,1639,00456,4722.57405N,00832.81991E,14.1,0.2415,0.0487,0.0441,"6,02","0,81",2024-11-27 13:36:48,47.37623416666667,8.5469985,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3247049022636963,4.104837352463088
375,2024-11-27,13:37:00,17,970,1348,1891,1640,00458,4722.57349N,00832.81763E,14.1,0.2409,0.0476,0.0438,"6,03","0,81",2024-11-27 13:37:00,47.37622483333333,8.5469605,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3247049022636963,4.104837352463088
376,2024-11-27,13:37:09,17,970,1342,1876,1641,00455,4722.57400N,00832.82088E,14.0,0.2417,0.0494,0.0436,"6,06","0,82",2024-11-27 13:37:09,47.37623333333333,8.547014666666668,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3264502315156905,4.13356549443875
377,2024-11-27,13:37:17,17,970,1340,1878,1633,00454,4722.57436N,00832.82271E,14.0,0.2418,0.049,0.0446,"5,98","0,81",2024-11-27 13:37:17,47.37623933333333,8.547045166666667,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3264502315156905,4.13356549443875
378,2024-11-27,13:37:33,17,970,1349,1892,1645,00452,4722.57490N,00832.82469E,14.0,0.2398,0.0469,0.0427,"6,11","0,81",2024-11-27 13:37:33,47.376248333333336,8.547078166666667,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3264502315156905,4.13356549443875
379,2024-11-27,13:37:49,17,970,1351,1894,1648,00449,4722.57567N,00832.82687E,14.0,0.239,0.0463,0.042,"6,16","0,81",2024-11-27 13:37:49,47.376261166666666,8.5471145,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3264502315156905,4.13356549443875
380,2024-11-27,13:38:12,17,970,1350,1900,1654,00453,4722.57477N,00832.82389E,13.9,0.2386,0.0452,0.0408,"6,25","0,81",2024-11-27 13:38:12,47.37624616666667,8.547064833333334,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3281955607676847,4.1627113541277945
381,2024-11-27,13:38:30,17,970,1338,1882,1637,00452,4722.57472N,00832.82372E,13.9,0.2402,0.0471,0.0431,"6,09","0,81",2024-11-27 13:38:30,47.37624533333333,8.547062,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3281955607676847,4.1627113541277945
382,2024-11-27,13:38:59,17,970,1339,1880,1654,00453,4722.57338N,00832.82363E,13.9,0.2392,0.0468,0.0402,"6,31","0,83",2024-11-27 13:38:59,47.376223,8.5470605,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3281955607676847,4.1627113541277945
383,2024-11-27,13:39:25,17,970,1336,1877,1650,00452,4722.57351N,00832.82342E,13.8,0.2391,0.0468,0.0404,"6,29","0,83",2024-11-27 13:39:25,47.376225166666664,8.547057,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3299408900196792,4.192284009762307
384,2024-11-27,13:39:44,17,970,1335,1876,1646,00455,4722.57283N,00832.82168E,13.8,0.2387,0.0465,0.0408,"6,25","0,83",2024-11-27 13:39:44,47.37621383333333,8.547028,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3299408900196792,4.192284009762307
385,2024-11-27,13:40:20,17,970,1327,1868,1639,00453,4722.57335N,00832.82344E,13.7,0.2392,0.0469,0.0413,"6,22","0,82",2024-11-27 13:40:20,47.3762225,8.547057333333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3316862192716734,4.222292804652079
386,2024-11-27,13:41:54,18,970,1322,1873,1637,00451,4722.57422N,00832.82449E,13.6,0.2374,0.0445,0.0403,"6,28","0,81",2024-11-27 13:41:54,47.376237,8.547074833333333,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.3334315485236679,4.252747356930108
387,2024-11-27,13:44:31,18,970,1300,1852,1626,00450,4722.57356N,00832.82615E,13.3,0.2368,0.0441,0.0397,"6,33","0,81",2024-11-27 13:44:31,47.376226,8.5471025,"ETH Zürich, Zentrum, Rämistrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8091, Schweiz/Suisse/Svizzera/Svizra",1.3386675362796507,4.3468860787366665
388,2024-11-27,13:45:48,18,970,1287,1830,1620,00454,4722.57428N,00832.82396E,13.2,0.2369,0.0453,0.0394,"6,34","0,83",2024-11-27 13:45:48,47.376238,8.547066,"ETH MM, 34,36, Leonhardstrasse, Hochschulen, Altstadt, Zürich, Bezirk Zürich, Zürich, 8092, Schweiz/Suisse/Svizzera/Svizra",1.340412865531645,4.379225704353186
389,2024-12-01,13:22:36,18,981,1218,1730,1540,00406,4723.90782N,00827.25328E,14.9,0.0929,0.0793,0.0668,"1,15","1,00",2024-12-01 13:22:36,47.398463666666665,8.454221333333333,"Wagonsfabrik, Zürcherstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra",1.3107422682477414,3.8890410971360616
390,2024-12-01,13:22:47,18,981,1214,1720,1543,00407,4723.90811N,00827.25373E,14.9,0.0935,0.0806,0.0661,"1,21","0,99",2024-12-01 13:22:47,47.3984685,8.454228833333334,"Wagonsfabrik, Zürcherstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra",1.3107422682477414,3.8890410971360616
391,2024-12-01,13:22:55,18,981,1211,1718,1532,00408,4723.90836N,00827.25377E,14.9,0.0939,0.0808,0.0678,"1,13","1,00",2024-12-01 13:22:55,47.39847266666666,8.4542295,"Wagonsfabrik, Zürcherstrasse, Schlieren, Bezirk Dietikon, Zürich, 8952, Schweiz/Suisse/Svizzera/Svizra",1.3107422682477414,3.8890410971360616
392,2024-12-01,13:49:30,20,965,1169,1708,1551,00574,4724.45128N,00830.39178E,12.4,0.0574,0.0509,0.0422,"1,07","0,98",2024-12-01 13:49:30,47.407521333333335,8.506529666666667,"Stefano-Franscini-Platz, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8039, Schweiz/Suisse/Svizzera/Svizra",1.3543754995475996,4.656895598841095
393,2024-12-01,13:49:38,20,965,1174,1707,1559,00580,4724.45347N,00830.38785E,12.3,0.0562,0.0509,0.0409,"1,10","0,95",2024-12-01 13:49:38,47.407557833333335,8.506464166666667,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.356120828799594,4.694166017749291
394,2024-12-01,13:49:45,20,965,1165,1703,1538,00585,4724.45590N,00830.38321E,12.3,0.0576,0.0512,0.0437,"0,96","0,99",2024-12-01 13:49:45,47.40759833333333,8.506386833333334,"ETH Zürich, Hönggerberg, Schafmattweg, Höngg, Kreis 10, Zürich, Bezirk Zürich, Zürich, 8093, Schweiz/Suisse/Svizzera/Svizra",1.356120828799594,4.694166017749291
